time,use [kW],gen [kW],House overall [kW],Dishwasher [kW],Furnace 1 [kW],Furnace 2 [kW],Home office [kW],Fridge [kW],Wine cellar [kW],Garage door [kW],Kitchen 12 [kW],Kitchen 14 [kW],Kitchen 38 [kW],Barn [kW],Well [kW],Microwave [kW],Living room [kW]
1451627771,0.817633333,0.0073,0.817633333,0.0000833,0.021116667,0.512933333,0.040233333,0.00535,0.007616667,0.013216667,0.00065,0.0002,0,0.029533333,0.001,0.004183333,0.001466667
1451627772,0.285483333,0.007083333,0.285483333,0,0.02015,0.065783333,0.040566667,0.005116667,0.007266667,0.01285,0.000733333,0,0,0.029583333,0.001,0.004183333,0.001533333
1451627773,0.279583333,0.010033333,0.279583333,0,0.020133333,0.063716667,0.040583333,0.005116667,0.007266667,0.012866667,0.000733333,0.0000167,0,0.02955,0.001,0.0042,0.001466667
1451627774,0.280416667,0.010016667,0.280416667,0.0000167,0.021366667,0.0635,0.04055,0.005133333,0.007533333,0.012883333,0.00075,0,0.0000167,0.029583333,0.001,0.0042,0.001533333
1451627775,0.328,0.010133333,0.328,0.0000167,0.06835,0.06475,0.04065,0.005083333,0.0074,0.012816667,0.000716667,0.0000167,0,0.0296,0.001,0.004183333,0.00155
1451627776,0.434916667,0.009783333,0.434916667,0,0.068683333,0.1531,0.0406,0.005116667,0.007333333,0.01285,0.000716667,0.0000167,0.0000167,0.029483333,0.001,0.004183333,0.001516667
1451627777,0.541916667,0.014783333,0.541916667,0.0000167,0.068966667,0.246366667,0.040616667,0.00515,0.007366667,0.01295,0.000716667,0.0000667,0,0.029416667,0.001,0.0042,0.00145
1451627778,1.044183333,0.016466667,1.044183333,0.0000833,0.069583333,0.669033333,0.0402,0.0054,0.007683333,0.013283333,0.000633333,0.000283333,0.0000167,0.029333333,0.001,0.004166667,0.001516667
1451627779,1.055016667,0.015616667,1.055016667,0.000116667,0.06965,0.679966667,0.040216667,0.005383333,0.007716667,0.01325,0.000633333,0.000283333,0.0000167,0.029383333,0.001,0.004166667,0.001466667
1451627780,1.03165,0.016416667,1.03165,0.0000833,0.069783333,0.658566667,0.040216667,0.0054,0.007716667,0.013283333,0.000633333,0.000266667,0.0000333,0.029383333,0.001,0.004166667,0.001516667
1451627781,1.030883333,0.016316667,1.030883333,0.0001,0.069983333,0.6571,0.040283333,0.005383333,0.007716667,0.013366667,0.000633333,0.000283333,0.0000167,0.029466667,0.001,0.0042,0.001433333
1451627782,0.931083333,0.016733333,0.931083333,0.0000833,0.069883333,0.575633333,0.040283333,0.005333333,0.0076,0.013266667,0.000666667,0.000233333,0.0000167,0.029533333,0.001,0.0042,0.00155
1451627783,0.760583333,0.018633333,0.760583333,0.00005,0.0698,0.433516667,0.040433333,0.005283333,0.007483333,0.0132,0.000666667,0.000166667,0.0000167,0.029516667,0.001,0.0042,0.00155
1451627784,0.3194,0.0199,0.3194,0.0000167,0.0695,0.064166667,0.040733333,0.0051,0.007283333,0.0129,0.000733333,0.0000167,0,0.029616667,0.001,0.004216667,0.00155
1451627785,0.3197,0.02055,0.3197,0,0.069516667,0.064916667,0.040766667,0.005116667,0.00755,0.01295,0.00075,0.0000167,0,0.02955,0.001,0.004233333,0.001466667
1451627786,0.315333333,0.021916667,0.315333333,0.0000167,0.069533333,0.0625,0.040883333,0.0051,0.00735,0.012933333,0.000766667,0.0000333,0.0000167,0.02945,0.001,0.004216667,0.0014
1451627787,0.314233333,0.023916667,0.314233333,0.0000167,0.069483333,0.063483333,0.040733333,0.0051,0.007333333,0.012883333,0.000733333,0.0000333,0.0000167,0.029533333,0.001,0.004216667,0.001566667
1451627788,0.313033333,0.0251,0.313033333,0,0.069483333,0.063783333,0.0407,0.0051,0.007266667,0.012883333,0.000733333,0.0000167,0,0.02955,0.001,0.004216667,0.001583333
1451627789,0.41985,0.027,0.41985,0,0.0696,0.15355,0.040683333,0.00515,0.00735,0.012933333,0.000733333,0.0000333,0.0000167,0.029416667,0.001,0.0042,0.001466667
1451627790,0.576516667,0.029633333,0.576516667,0.0000333,0.069783333,0.286216667,0.0406,0.005216667,0.007516667,0.013033333,0.0007,0.0000833,0,0.029416667,0.001,0.0042,0.0015
1451627791,1.034416667,0.030083333,1.034416667,0.0001,0.070216667,0.671633333,0.040233333,0.005366667,0.0078,0.0133,0.000633333,0.0003,0.0000167,0.02935,0.001,0.004183333,0.001466667
1451627792,1.057516667,0.030316667,1.057516667,0.0001,0.0703,0.694933333,0.040233333,0.005416667,0.007666667,0.013333333,0.0006,0.000283333,0.0000167,0.02935,0.001,0.004166667,0.001433333
1451627793,1.03185,0.029616667,1.03185,0.0000833,0.07025,0.659466667,0.04025,0.014966667,0.0077,0.0133,0.000616667,0.000266667,0,0.029333333,0.001,0.004183333,0.001533333
1451627794,1.1934,0.03035,1.1934,0.0001,0.070066667,0.65785,0.040133333,0.149216667,0.0076,0.013233333,0.000283333,0.000433333,0.0000167,0.0293,0.001,0.004166667,0.001483333
1451627795,1.11725,0.02995,1.11725,0.0000833,0.070033333,0.60405,0.040183333,0.14015,0.007683333,0.013233333,0.000316667,0.000383333,0,0.029266667,0.001,0.004183333,0.00145
1451627796,1.076233333,0.032083333,1.076233333,0.0000833,0.069983333,0.573066667,0.040133333,0.1389,0.0076,0.013166667,0.0003,0.000366667,0.0000167,0.029233333,0.001,0.004183333,0.001566667
1451627797,0.501433333,0.0348,0.501433333,0.0000167,0.069533333,0.090983333,0.040583333,0.137966667,0.0073,0.012816667,0.000383333,0.0000833,0,0.029183333,0.001,0.004183333,0.001533333
1451627798,0.4659,0.0376,0.4659,0,0.069466667,0.063866667,0.0406,0.13735,0.007266667,0.0128,0.000383333,0.0000667,0.0000167,0.029116667,0.001,0.004183333,0.0015
1451627799,0.463966667,0.03885,0.463966667,0,0.06945,0.063383333,0.0406,0.136883333,0.00725,0.0128,0.000416667,0.0000667,0,0.0291,0.001,0.0042,0.001516667
1451627800,0.459566667,0.040016667,0.459566667,0.0000167,0.06945,0.0607,0.04075,0.13645,0.0075,0.012783333,0.0004,0.0000833,0,0.029,0.001,0.004183333,0.001416667
1451627801,0.4628,0.040283333,0.4628,0.0000167,0.06955,0.0642,0.040683333,0.13605,0.007316667,0.0128,0.000433333,0.00005,0,0.02915,0.001,0.004183333,0.00145
1451627802,0.6153,0.04085,0.6153,0.0000167,0.06975,0.192183333,0.0406,0.135616667,0.0073,0.01295,0.0004,0.000133333,0,0.02905,0.001,0.0042,0.00145
1451627803,0.91835,0.042133333,0.91835,0.00005,0.070066667,0.44945,0.0404,0.134483333,0.007516667,0.013116667,0.00035,0.000266667,0,0.0291,0.001,0.004183333,0.001516667
1451627804,1.1929,0.043866667,1.1929,0.0001,0.070383333,0.688983333,0.040183333,0.130516667,0.007866667,0.013316667,0.00035,0.000416667,0.0000333,0.029116667,0.001,0.004166667,0.001433333
1451627805,1.212183333,0.045366667,1.212183333,0.000116667,0.070466667,0.71005,0.0402,0.1286,0.007733333,0.013333333,0.000316667,0.000433333,0,0.029133333,0.001,0.004183333,0.00145
1451627806,1.154383333,0.04835,1.154383333,0.0001,0.070383333,0.6616,0.040216667,0.127133333,0.007783333,0.013283333,0.00035,0.0004,0.0000167,0.029116667,0.001,0.004183333,0.00135
1451627807,1.097633333,0.051966667,1.097633333,0.0000833,0.070333333,0.618733333,0.040216667,0.12615,0.0076,0.01325,0.00035,0.000366667,0.0000167,0.02915,0.001,0.004166667,0.001466667
1451627808,1.046083333,0.052133333,1.046083333,0.0000833,0.070283333,0.576716667,0.0402,0.126033333,0.007616667,0.013216667,0.000366667,0.00035,0,0.029133333,0.001,0.0042,0.001533333
1451627809,0.564433333,0.0569,0.564433333,0.0000167,0.0699,0.175783333,0.040566667,0.125033333,0.007333333,0.01295,0.0004,0.000116667,0,0.02915,0.001,0.004183333,0.00145
1451627810,0.427883333,0.058366667,0.427883333,0.0000167,0.069783333,0.0619,0.0408,0.1245,0.007333333,0.01285,0.000483333,0.00005,0.0000167,0.029283333,0.001,0.004216667,0.00145
1451627811,0.431266667,0.058733333,0.431266667,0.0000167,0.06975,0.065516667,0.040683333,0.124066667,0.007316667,0.012833333,0.000433333,0.0000667,0.0000167,0.029166667,0.001,0.004216667,0.001516667
1451627812,0.430983333,0.056766667,0.430983333,0,0.069683333,0.0646,0.04065,0.123616667,0.007233333,0.012833333,0.000433333,0.0000667,0.0000167,0.029166667,0.001,0.0042,0.001483333
1451627813,0.432483333,0.055533333,0.432483333,0.0000167,0.069683333,0.064366667,0.040616667,0.1239,0.00725,0.012833333,0.000433333,0.0000333,0,0.0292,0.001,0.004183333,0.001566667
1451627814,0.540883333,0.055616667,0.540883333,0,0.06995,0.15475,0.04065,0.123333333,0.007283333,0.012966667,0.000433333,0.0001,0,0.0293,0.001,0.004216667,0.00145
1451627815,0.66115,0.05665,0.66115,0.0000167,0.070116667,0.256466667,0.040583333,0.122966667,0.007733333,0.01305,0.000416667,0.000133333,0.0000167,0.029133333,0.001,0.004216667,0.001516667
1451627816,1.185183333,0.057466667,1.185183333,0.000116667,0.070566667,0.7022,0.040216667,0.1228,0.007683333,0.01335,0.00035,0.000433333,0.0000167,0.0292,0.001,0.004183333,0.001416667
1451627817,1.173933333,0.056266667,1.173933333,0.0001,0.070566667,0.693433333,0.04025,0.122333333,0.007666667,0.01335,0.00035,0.000416667,0,0.029233333,0.001,0.004183333,0.0014
1451627818,1.182,0.054383333,1.182,0.0001,0.115516667,0.657366667,0.040266667,0.122483333,0.0076,0.013283333,0.0004,0.000383333,0.0000167,0.029183333,0.001,0.004183333,0.001433333
1451627819,1.281633333,0.057183333,1.281633333,0.0000167,0.253883333,0.62945,0.040416667,0.121966667,0.007483333,0.01305,0.000383333,0.00025,0.0000167,0.029083333,0.000983333,0.0042,0.001466667
1451627820,1.4457,0.061816667,1.4457,0.0000833,0.49515,0.5725,0.04055,0.121216667,0.007383333,0.012683333,0.000416667,0.00005,0,0.029066667,0.001,0.004183333,0.0015
1451627821,1.07205,0.066933333,1.07205,0.000166667,0.494916667,0.266183333,0.0407,0.1208,0.007166667,0.0124,0.00045,0.000116667,0.0000167,0.029,0.001,0.004183333,0.0015
1451627822,0.822433333,0.07325,0.822433333,0.000283333,0.494933333,0.0627,0.04095,0.12055,0.007033333,0.012283333,0.000533333,0.000216667,0.0000167,0.028933333,0.001,0.004216667,0.001416667
1451627823,0.825016667,0.072366667,0.825016667,0.00025,0.493466667,0.065183333,0.0409,0.120916667,0.007,0.012283333,0.000483333,0.000233333,0.0000167,0.02905,0.001,0.0042,0.001483333
1451627824,0.821816667,0.0713,0.821816667,0.00025,0.492633333,0.063183333,0.04095,0.120316667,0.007033333,0.012266667,0.000483333,0.000216667,0.0000167,0.028916667,0.001,0.004183333,0.001566667
1451627825,0.820433333,0.071483333,0.820433333,0.000283333,0.4916,0.063483333,0.04105,0.12,0.007083333,0.012233333,0.000516667,0.0002,0.0000167,0.028933333,0.001,0.0042,0.001383333
1451627826,0.820133333,0.073583333,0.820133333,0.00025,0.49115,0.065183333,0.040983333,0.119833333,0.00705,0.012266667,0.000483333,0.0002,0.0000167,0.028983333,0.001,0.0042,0.00145
1451627827,0.946583333,0.076116667,0.946583333,0.000233333,0.489616667,0.172833333,0.040916667,0.1196,0.00705,0.01235,0.000466667,0.00015,0,0.029016667,0.001,0.004183333,0.0014
1451627828,1.026916667,0.08655,1.026916667,0.000183333,0.488183333,0.360966667,0.040766667,0.0112,0.007183333,0.0125,0.000716667,0.00015,0.0000167,0.028966667,0.001,0.0042,0.001566667
1451627829,1.381733333,0.108233333,1.381733333,0.00005,0.484583333,0.687466667,0.040533333,0.005083333,0.007366667,0.012766667,0.000666667,0.0000167,0.0000333,0.029016667,0.001,0.004183333,0.00145
1451627830,1.324683333,0.12715,1.324683333,0.0000667,0.483783333,0.65365,0.040633333,0.005083333,0.007616667,0.012716667,0.0007,0.0000167,0.0000167,0.028833333,0.001,0.0042,0.0015
1451627831,1.313066667,0.137483333,1.313066667,0.0000667,0.483466667,0.653383333,0.0406,0.005066667,0.007383333,0.0127,0.000666667,0.0000167,0.0000167,0.028966667,0.001,0.004183333,0.0015
1451627832,1.2365,0.147066667,1.2365,0.0000667,0.482766667,0.598466667,0.040583333,0.00505,0.007316667,0.012666667,0.000683333,0.0000333,0.0000167,0.029,0.001,0.004183333,0.00155
1451627833,1.189333333,0.156766667,1.189333333,0.0001,0.481816667,0.56805,0.040616667,0.005416667,0.00725,0.01265,0.000683333,0.0000333,0,0.029,0.001,0.004166667,0.001433333
1451627834,0.615266667,0.1663,0.615266667,0.000233333,0.486083333,0.09525,0.040883333,0.004783333,0.007016667,0.012266667,0.000766667,0.0003,0.0000167,0.028983333,0.001,0.0042,0.001466667
1451627835,0.580033333,0.164216667,0.580033333,0.000266667,0.4861,0.06385,0.041033333,0.0048,0.007233333,0.012283333,0.000783333,0.0003,0,0.029033333,0.001,0.0042,0.001483333
1451627836,0.5791,0.166366667,0.5791,0.000233333,0.48545,0.065633333,0.040883333,0.004783333,0.007083333,0.012283333,0.000766667,0.000316667,0.0000167,0.029033333,0.001,0.004183333,0.0015
1451627837,0.575816667,0.164466667,0.575816667,0.000266667,0.485516667,0.061116667,0.04105,0.0048,0.007,0.01225,0.000783333,0.000316667,0.0000167,0.029116667,0.001,0.0042,0.001416667
1451627838,0.5765,0.163033333,0.5765,0.000283333,0.485533333,0.059883333,0.041083333,0.005183333,0.007,0.0123,0.000816667,0.000316667,0,0.0291,0.001,0.0042,0.001366667
1451627839,0.580333333,0.163183333,0.580333333,0.000266667,0.48465,0.0639,0.041016667,0.004783333,0.007133333,0.012266667,0.000766667,0.000333333,0,0.0293,0.001,0.004216667,0.001483333
1451627840,0.573333333,0.170733333,0.573333333,0.000233333,0.484516667,0.0645,0.040966667,0.004816667,0.007116667,0.012316667,0.000783333,0.000333333,0,0.02925,0.001,0.004216667,0.001533333
1451627841,0.562833333,0.1813,0.562833333,0.00025,0.48455,0.06485,0.040916667,0.0048,0.007,0.0123,0.000766667,0.000316667,0.0000167,0.0294,0.001,0.004183333,0.001466667
1451627842,0.55645,0.1882,0.55645,0.000233333,0.484466667,0.065333333,0.040933333,0.004783333,0.00705,0.012316667,0.000766667,0.000316667,0.0000167,0.029433333,0.001,0.004216667,0.001433333
1451627843,0.630333333,0.1954,0.630333333,0.00025,0.483616667,0.131716667,0.040916667,0.005216667,0.007033333,0.0123,0.00075,0.000283333,0,0.02935,0.000983333,0.0042,0.001516667
1451627844,0.707966667,0.20565,0.707966667,0.000216667,0.48335,0.2041,0.040866667,0.00485,0.00705,0.012366667,0.000766667,0.00025,0,0.0293,0.001,0.004183333,0.001466667
1451627845,1.247233333,0.207766667,1.247233333,0.0000833,0.47885,0.660833333,0.04055,0.005083333,0.007566667,0.0127,0.000683333,0.0000167,0.0000167,0.029116667,0.001,0.004183333,0.00135
1451627846,1.297466667,0.2104,1.297466667,0.0000667,0.478416667,0.7105,0.040616667,0.005116667,0.007466667,0.012716667,0.00065,0.0000167,0,0.029166667,0.001,0.004183333,0.001383333
1451627847,1.2443,0.213916667,1.2443,0.0000667,0.478466667,0.664883333,0.040533333,0.005083333,0.007333333,0.012716667,0.000683333,0,0.0000333,0.029266667,0.001,0.004183333,0.001433333
1451627848,1.232566667,0.218616667,1.232566667,0.0000667,0.4782,0.657733333,0.04055,0.005466667,0.00735,0.012716667,0.000666667,0,0.0000167,0.0293,0.001,0.004183333,0.001466667
1451627849,1.194033333,0.22345,1.194033333,0.0000667,0.478066667,0.6352,0.040516667,0.005066667,0.007316667,0.012666667,0.000666667,0.0000333,0.0000167,0.029266667,0.001,0.004183333,0.001466667
1451627850,1.1232,0.218983333,1.1232,0.0000667,0.477933333,0.568816667,0.040516667,0.00505,0.007383333,0.012633333,0.0007,0.0000333,0.0000167,0.029433333,0.001,0.0042,0.001416667
1451627851,0.552666667,0.224466667,0.552666667,0.000233333,0.482316667,0.094133333,0.0409,0.004816667,0.007066667,0.01235,0.000766667,0.0003,0.0000167,0.029383333,0.001,0.0042,0.0015
1451627852,0.507366667,0.233916667,0.507366667,0.000233333,0.481916667,0.065133333,0.040916667,0.004783333,0.006983333,0.012266667,0.000766667,0.000316667,0.0000167,0.02935,0.001,0.0042,0.001516667
1451627853,0.496533333,0.245366667,0.496533333,0.00025,0.48195,0.0651,0.040883333,0.005183333,0.006983333,0.012266667,0.000733333,0.0003,0,0.029316667,0.001,0.0042,0.001483333
1451627854,0.484083333,0.257566667,0.484083333,0.00025,0.482366667,0.064416667,0.040916667,0.0048,0.007,0.012283333,0.000766667,0.000316667,0,0.029366667,0.001,0.0042,0.001533333
1451627855,0.472266667,0.26845,0.472266667,0.00025,0.482016667,0.064833333,0.04095,0.004783333,0.007066667,0.012266667,0.00075,0.0003,0.0000167,0.029233333,0.001,0.004216667,0.00145
1451627856,0.463,0.278466667,0.463,0.00025,0.4817,0.065883333,0.04095,0.0048,0.007,0.012283333,0.000733333,0.000333333,0.0000167,0.029216667,0.001,0.004183333,0.001433333
1451627857,0.454983333,0.293016667,0.454983333,0.00025,0.490766667,0.064616667,0.040933333,0.004783333,0.006966667,0.01225,0.000766667,0.000316667,0.0000167,0.029316667,0.001,0.0042,0.0015
1451627858,0.441366667,0.299316667,0.441366667,0.000233333,0.481716667,0.06495,0.0409,0.005183333,0.00695,0.012283333,0.000766667,0.0003,0,0.0294,0.001,0.004216667,0.001616667
1451627859,0.439133333,0.30105,0.439133333,0.00025,0.4818,0.06455,0.0409,0.004783333,0.006966667,0.012266667,0.000766667,0.000316667,0.0000167,0.029416667,0.001,0.0042,0.00145
1451627860,0.436366667,0.305066667,0.436366667,0.000233333,0.481966667,0.06525,0.040916667,0.004766667,0.007216667,0.01225,0.000766667,0.000316667,0.0000167,0.029333333,0.001,0.004183333,0.001566667
1451627861,0.436933333,0.304066667,0.436933333,0.00025,0.481766667,0.065183333,0.04095,0.004783333,0.00725,0.0123,0.00075,0.000283333,0,0.029316667,0.000983333,0.004216667,0.001583333
1451627862,0.402366667,0.306283333,0.402366667,0.000216667,0.44815,0.065,0.04085,0.004816667,0.00705,0.012366667,0.00075,0.0003,0.0000167,0.0294,0.001,0.004216667,0.001466667
1451627863,0.429033333,0.307316667,0.429033333,0.000216667,0.432033333,0.100266667,0.040833333,0.00525,0.007033333,0.0124,0.00075,0.000266667,0,0.0294,0.001,0.0042,0.001466667
1451627864,0.178183333,0.30595,0.178183333,0.0000167,0.0501,0.197766667,0.04075,0.0052,0.007283333,0.013016667,0.000716667,0.0000333,0,0.02915,0.001,0.0042,0.001366667
1451627865,0.618216667,0.3085,0.618216667,0.000116667,0.021533333,0.595666667,0.040383333,0.005416667,0.008083333,0.013366667,0.000616667,0.00025,0.0000167,0.0293,0.000966667,0.0042,0.001433333
1451627866,0.746733333,0.30845,0.746733333,0.00015,0.021716667,0.709016667,0.040316667,0.00545,0.007683333,0.013433333,0.000616667,0.000333333,0.0000333,0.029366667,0.001,0.004183333,0.001383333
1451627867,0.765016667,0.308816667,0.765016667,0.0000833,0.104233333,0.65075,0.040316667,0.00535,0.007566667,0.013316667,0.000666667,0.00025,0.0000167,0.029333333,0.001,0.004216667,0.001466667
1451627868,0.667283333,0.3112,0.667283333,0.0001,0.10075,0.574566667,0.04035,0.005733333,0.007483333,0.0132,0.000633333,0.000216667,0.0000167,0.02925,0.001,0.004183333,0.001416667
1451627869,0.382266667,0.313533333,0.382266667,0.0000333,0.073466667,0.357483333,0.040483333,0.005233333,0.00745,0.0131,0.000683333,0.000116667,0.0000167,0.029283333,0.001,0.0042,0.001416667
1451627870,0.18785,0.313816667,0.18785,0.0000333,0.118733333,0.064733333,0.0407,0.005033333,0.007283333,0.01275,0.0007,0.0000833,0.0000167,0.0289,0.001,0.003983333,0.00145
1451627871,0.3166,0.303,0.3166,0.0001,0.262816667,0.066216667,0.040816667,0.004916667,0.00715,0.012566667,0.0007,0.000183333,0.0000167,0.028883333,0.001,0.004033333,0.001466667
1451627872,0.527583333,0.3129,0.527583333,0.000266667,0.489483333,0.064883333,0.040933333,0.004766667,0.007,0.01225,0.000733333,0.000366667,0.0000167,0.028766667,0.001,0.00405,0.001466667
1451627873,0.5254,0.31385,0.5254,0.00025,0.487783333,0.065983333,0.040933333,0.005166667,0.006883333,0.012233333,0.000733333,0.00035,0.0000167,0.028733333,0.001,0.004033333,0.00145
1451627874,0.490533333,0.3173,0.490533333,0.000233333,0.461116667,0.064816667,0.040866667,0.004783333,0.006966667,0.012316667,0.00075,0.000333333,0,0.028816667,0.001,0.004033333,0.001466667
1451627875,0.468733333,0.31625,0.468733333,0.000216667,0.4384,0.06645,0.040816667,0.004816667,0.007116667,0.0124,0.00075,0.000333333,0.0000167,0.028966667,0.001,0.004066667,0.001433333
1451627876,0.16455,0.315466667,0.16455,0.0000333,0.121183333,0.066533333,0.04075,0.00505,0.007483333,0.012816667,0.0007,0.0000833,0,0.028933333,0.001,0.004066667,0.00155
1451627877,0.065833333,0.313883333,0.065833333,0,0.020416667,0.0655,0.04065,0.005116667,0.007266667,0.012966667,0.0007,0.0000333,0,0.029,0.001,0.004083333,0.001483333
1451627878,0.062233333,0.315566667,0.062233333,0.0000167,0.02045,0.0649,0.040666667,0.005533333,0.007266667,0.012983333,0.0007,0.0000333,0.0000333,0.0291,0.001,0.004066667,0.00145
1451627879,0.079016667,0.316016667,0.079016667,0.0000167,0.020466667,0.08165,0.040666667,0.005133333,0.00725,0.01305,0.000666667,0.0000333,0,0.0291,0.001,0.004083333,0.00145
1451627880,0.08785,0.319366667,0.08785,0,0.0522,0.066433333,0.040633333,0.0051,0.007283333,0.013,0.0007,0.0000167,0.0000167,0.028983333,0.001,0.0041,0.001483333
